通道1	通道2	通道3	通道4	通道5	通道6	
-66.000000	-35.000000	4.000000	-36.000000	-25.000000	-105.000000	2023/5/21 星期日 11:09:24
-66.000000	-35.000000	4.000000	-36.000000	-25.000000	-105.000000	2023/5/21 星期日 11:09:24
-125.000000	-17.000000	4.000000	-36.000000	-25.000000	-105.000000	2023/5/21 星期日 11:09:24
-125.000000	-17.000000	4.000000	-36.000000	-7.000000	-105.000000	2023/5/21 星期日 11:09:24
-125.000000	-17.000000	4.000000	-38.000000	-7.000000	-105.000000	2023/5/21 星期日 11:09:24
-125.000000	-17.000000	15.000000	-38.000000	-7.000000	-77.000000	2023/5/21 星期日 11:09:24
-125.000000	-17.000000	15.000000	-38.000000	-7.000000	-77.000000	2023/5/21 星期日 11:09:24
-125.000000	-17.000000	15.000000	-38.000000	-7.000000	-77.000000	2023/5/21 星期日 11:09:24
-85.000000	-31.000000	15.000000	-38.000000	48.000000	-77.000000	2023/5/21 星期日 11:09:24
-85.000000	-31.000000	15.000000	-15.000000	48.000000	-77.000000	2023/5/21 星期日 11:09:24
-85.000000	-31.000000	31.000000	-15.000000	48.000000	-40.000000	2023/5/21 星期日 11:09:24
-85.000000	-31.000000	31.000000	-15.000000	48.000000	-40.000000	2023/5/21 星期日 11:09:24
-85.000000	-31.000000	31.000000	-15.000000	48.000000	-40.000000	2023/5/21 星期日 11:09:24
-19.000000	-20.000000	31.000000	-15.000000	-5.000000	-40.000000	2023/5/21 星期日 11:09:24
-19.000000	-20.000000	31.000000	-15.000000	-5.000000	-40.000000	2023/5/21 星期日 11:09:24
-19.000000	-20.000000	31.000000	25.000000	-5.000000	-40.000000	2023/5/21 星期日 11:09:24
-19.000000	-20.000000	31.000000	25.000000	-5.000000	-40.000000	2023/5/21 星期日 11:09:24
-19.000000	-20.000000	21.000000	25.000000	-5.000000	8.000000	2023/5/21 星期日 11:09:24
-8.000000	-3.000000	21.000000	25.000000	39.000000	8.000000	2023/5/21 星期日 11:09:24
-8.000000	-3.000000	21.000000	25.000000	39.000000	8.000000	2023/5/21 星期日 11:09:24
-8.000000	-3.000000	21.000000	25.000000	39.000000	8.000000	2023/5/21 星期日 11:09:24
-8.000000	-3.000000	29.000000	146.000000	39.000000	44.000000	2023/5/21 星期日 11:09:24
-8.000000	-3.000000	29.000000	146.000000	39.000000	44.000000	2023/5/21 星期日 11:09:24
41.000000	-27.000000	29.000000	146.000000	39.000000	44.000000	2023/5/21 星期日 11:09:24
41.000000	-27.000000	29.000000	146.000000	105.000000	44.000000	2023/5/21 星期日 11:09:24
41.000000	-27.000000	29.000000	197.000000	105.000000	44.000000	2023/5/21 星期日 11:09:24
41.000000	-27.000000	16.000000	197.000000	105.000000	-33.000000	2023/5/21 星期日 11:09:24
41.000000	-27.000000	16.000000	197.000000	105.000000	-33.000000	2023/5/21 星期日 11:09:24
-116.000000	-41.000000	16.000000	197.000000	105.000000	-33.000000	2023/5/21 星期日 11:09:24
-116.000000	-41.000000	16.000000	197.000000	148.000000	-33.000000	2023/5/21 星期日 11:09:24
-116.000000	-41.000000	16.000000	142.000000	148.000000	-33.000000	2023/5/21 星期日 11:09:24
-116.000000	-41.000000	-26.000000	142.000000	148.000000	-89.000000	2023/5/21 星期日 11:09:24
-116.000000	-41.000000	-26.000000	142.000000	148.000000	-89.000000	2023/5/21 星期日 11:09:25
-63.000000	-20.000000	-26.000000	142.000000	148.000000	-89.000000	2023/5/21 星期日 11:09:25
-63.000000	-20.000000	-26.000000	142.000000	61.000000	-89.000000	2023/5/21 星期日 11:09:25
-63.000000	-20.000000	-26.000000	44.000000	61.000000	-89.000000	2023/5/21 星期日 11:09:25
-63.000000	-20.000000	3.000000	44.000000	61.000000	-33.000000	2023/5/21 星期日 11:09:25
-63.000000	-20.000000	3.000000	44.000000	61.000000	-33.000000	2023/5/21 星期日 11:09:25
-55.000000	-50.000000	3.000000	44.000000	61.000000	-33.000000	2023/5/21 星期日 11:09:25
-55.000000	-50.000000	3.000000	44.000000	61.000000	-33.000000	2023/5/21 星期日 11:09:25
-55.000000	-50.000000	3.000000	-44.000000	-14.000000	-33.000000	2023/5/21 星期日 11:09:25
-55.000000	-50.000000	10.000000	-44.000000	-14.000000	-93.000000	2023/5/21 星期日 11:09:25
-55.000000	-50.000000	10.000000	-44.000000	-14.000000	-93.000000	2023/5/21 星期日 11:09:25
-55.000000	-50.000000	10.000000	-44.000000	-14.000000	-93.000000	2023/5/21 星期日 11:09:25
-155.000000	-21.000000	10.000000	-44.000000	-7.000000	-93.000000	2023/5/21 星期日 11:09:25
-155.000000	-21.000000	10.000000	-38.000000	-7.000000	-93.000000	2023/5/21 星期日 11:09:25
-155.000000	-21.000000	0.000000	-38.000000	-7.000000	-122.000000	2023/5/21 星期日 11:09:25
-155.000000	-21.000000	0.000000	-38.000000	-7.000000	-122.000000	2023/5/21 星期日 11:09:25
-155.000000	-19.000000	0.000000	-38.000000	-7.000000	-122.000000	2023/5/21 星期日 11:09:25
-90.000000	-19.000000	0.000000	-38.000000	49.000000	-122.000000	2023/5/21 星期日 11:09:25
-90.000000	-19.000000	0.000000	-38.000000	49.000000	-122.000000	2023/5/21 星期日 11:09:25
-90.000000	-19.000000	40.000000	-43.000000	49.000000	-122.000000	2023/5/21 星期日 11:09:25
-90.000000	-19.000000	40.000000	-43.000000	49.000000	-28.000000	2023/5/21 星期日 11:09:25
-90.000000	-19.000000	40.000000	-43.000000	49.000000	-28.000000	2023/5/21 星期日 11:09:25
-39.000000	-37.000000	40.000000	-43.000000	49.000000	-28.000000	2023/5/21 星期日 11:09:25
-39.000000	-37.000000	40.000000	-43.000000	0.000000	-28.000000	2023/5/21 星期日 11:09:25
-39.000000	-37.000000	15.000000	50.000000	0.000000	-28.000000	2023/5/21 星期日 11:09:25
-39.000000	-37.000000	15.000000	50.000000	0.000000	-18.000000	2023/5/21 星期日 11:09:25
-39.000000	-37.000000	15.000000	50.000000	0.000000	-18.000000	2023/5/21 星期日 11:09:25
-7.000000	4.000000	15.000000	50.000000	0.000000	-18.000000	2023/5/21 星期日 11:09:25
-7.000000	4.000000	15.000000	50.000000	18.000000	-18.000000	2023/5/21 星期日 11:09:25
-7.000000	4.000000	15.000000	172.000000	18.000000	-18.000000	2023/5/21 星期日 11:09:25
-7.000000	4.000000	28.000000	172.000000	18.000000	44.000000	2023/5/21 星期日 11:09:25
-7.000000	4.000000	28.000000	172.000000	18.000000	44.000000	2023/5/21 星期日 11:09:25
16.000000	-39.000000	28.000000	172.000000	18.000000	44.000000	2023/5/21 星期日 11:09:25
16.000000	-39.000000	28.000000	172.000000	110.000000	44.000000	2023/5/21 星期日 11:09:25
16.000000	-39.000000	28.000000	172.000000	110.000000	44.000000	2023/5/21 星期日 11:09:25
16.000000	-39.000000	20.000000	217.000000	110.000000	-67.000000	2023/5/21 星期日 11:09:25
16.000000	-39.000000	20.000000	217.000000	110.000000	-67.000000	2023/5/21 星期日 11:09:25
-119.000000	-44.000000	20.000000	217.000000	110.000000	-67.000000	2023/5/21 星期日 11:09:25
-119.000000	-44.000000	20.000000	217.000000	110.000000	-67.000000	2023/5/21 星期日 11:09:25
-119.000000	-44.000000	20.000000	120.000000	133.000000	-67.000000	2023/5/21 星期日 11:09:25
-119.000000	-44.000000	-26.000000	120.000000	133.000000	-80.000000	2023/5/21 星期日 11:09:25
-119.000000	-44.000000	-26.000000	120.000000	133.000000	-80.000000	2023/5/21 星期日 11:09:25
-56.000000	-13.000000	-26.000000	120.000000	133.000000	-80.000000	2023/5/21 星期日 11:09:25
-56.000000	-13.000000	-26.000000	120.000000	58.000000	-80.000000	2023/5/21 星期日 11:09:25
-56.000000	-13.000000	-26.000000	34.000000	58.000000	-80.000000	2023/5/21 星期日 11:09:25
-56.000000	-13.000000	8.000000	34.000000	58.000000	-34.000000	2023/5/21 星期日 11:09:25
-56.000000	-13.000000	8.000000	34.000000	58.000000	-34.000000	2023/5/21 星期日 11:09:25
-59.000000	-56.000000	8.000000	34.000000	58.000000	-34.000000	2023/5/21 星期日 11:09:25
-59.000000	-56.000000	8.000000	34.000000	-22.000000	-34.000000	2023/5/21 星期日 11:09:25
-59.000000	-56.000000	8.000000	34.000000	-22.000000	-34.000000	2023/5/21 星期日 11:09:26
-59.000000	-56.000000	10.000000	-52.000000	-22.000000	-34.000000	2023/5/21 星期日 11:09:26
-59.000000	-56.000000	10.000000	-52.000000	-22.000000	-103.000000	2023/5/21 星期日 11:09:26
-152.000000	-12.000000	10.000000	-52.000000	-22.000000	-103.000000	2023/5/21 星期日 11:09:26
-152.000000	-12.000000	10.000000	-52.000000	-22.000000	-103.000000	2023/5/21 星期日 11:09:26
-152.000000	-12.000000	10.000000	-52.000000	0.000000	-103.000000	2023/5/21 星期日 11:09:26
-152.000000	-12.000000	-2.000000	-33.000000	0.000000	-103.000000	2023/5/21 星期日 11:09:26
-152.000000	-12.000000	-2.000000	-33.000000	0.000000	-103.000000	2023/5/21 星期日 11:09:26
-152.000000	-20.000000	-2.000000	-33.000000	0.000000	-103.000000	2023/5/21 星期日 11:09:26
-80.000000	-20.000000	-2.000000	-33.000000	0.000000	-103.000000	2023/5/21 星期日 11:09:26
-80.000000	-20.000000	-2.000000	-33.000000	54.000000	-103.000000	2023/5/21 星期日 11:09:26
-80.000000	-20.000000	43.000000	-40.000000	54.000000	-103.000000	2023/5/21 星期日 11:09:26
-80.000000	-20.000000	43.000000	-40.000000	54.000000	-26.000000	2023/5/21 星期日 11:09:26
-80.000000	-20.000000	43.000000	-40.000000	54.000000	-26.000000	2023/5/21 星期日 11:09:26
-41.000000	-40.000000	43.000000	-40.000000	54.000000	-26.000000	2023/5/21 星期日 11:09:26
-41.000000	-40.000000	43.000000	-40.000000	-2.000000	-26.000000	2023/5/21 星期日 11:09:26
-41.000000	-40.000000	13.000000	60.000000	-2.000000	-26.000000	2023/5/21 星期日 11:09:26
-41.000000	-40.000000	13.000000	60.000000	-2.000000	-13.000000	2023/5/21 星期日 11:09:26
-41.000000	-40.000000	13.000000	60.000000	-2.000000	-13.000000	2023/5/21 星期日 11:09:26
-5.000000	7.000000	13.000000	60.000000	-2.000000	-13.000000	2023/5/21 星期日 11:09:26
-5.000000	7.000000	13.000000	60.000000	28.000000	-13.000000	2023/5/21 星期日 11:09:26
-5.000000	7.000000	13.000000	162.000000	28.000000	-13.000000	2023/5/21 星期日 11:09:26
-5.000000	7.000000	28.000000	162.000000	28.000000	45.000000	2023/5/21 星期日 11:09:26
-5.000000	7.000000	28.000000	162.000000	28.000000	45.000000	2023/5/21 星期日 11:09:26
-5.000000	7.000000	28.000000	162.000000	28.000000	45.000000	2023/5/21 星期日 11:09:26
17.000000	-38.000000	28.000000	162.000000	123.000000	45.000000	2023/5/21 星期日 11:09:26
17.000000	-38.000000	28.000000	204.000000	123.000000	45.000000	2023/5/21 星期日 11:09:26
17.000000	-38.000000	21.000000	204.000000	123.000000	-64.000000	2023/5/21 星期日 11:09:26
17.000000	-38.000000	21.000000	204.000000	123.000000	-64.000000	2023/5/21 星期日 11:09:26
-110.000000	-40.000000	21.000000	204.000000	123.000000	-64.000000	2023/5/21 星期日 11:09:26
-110.000000	-40.000000	21.000000	204.000000	123.000000	-64.000000	2023/5/21 星期日 11:09:26
-110.000000	-40.000000	21.000000	204.000000	123.000000	-64.000000	2023/5/21 星期日 11:09:26
-110.000000	-40.000000	-26.000000	113.000000	123.000000	-64.000000	2023/5/21 星期日 11:09:26
-110.000000	-40.000000	-26.000000	113.000000	123.000000	-73.000000	2023/5/21 星期日 11:09:26
-56.000000	-14.000000	-26.000000	113.000000	123.000000	-73.000000	2023/5/21 星期日 11:09:26
-56.000000	-14.000000	-26.000000	113.000000	123.000000	-73.000000	2023/5/21 星期日 11:09:26
-56.000000	-14.000000	-26.000000	113.000000	56.000000	-73.000000	2023/5/21 星期日 11:09:26
-56.000000	-14.000000	10.000000	31.000000	56.000000	-73.000000	2023/5/21 星期日 11:09:26
-56.000000	-14.000000	10.000000	31.000000	56.000000	-34.000000	2023/5/21 星期日 11:09:26
-58.000000	-53.000000	10.000000	31.000000	56.000000	-34.000000	2023/5/21 星期日 11:09:26
-58.000000	-53.000000	10.000000	31.000000	56.000000	-34.000000	2023/5/21 星期日 11:09:26
-58.000000	-53.000000	10.000000	31.000000	-25.000000	-34.000000	2023/5/21 星期日 11:09:26
-58.000000	-53.000000	12.000000	-53.000000	-25.000000	-34.000000	2023/5/21 星期日 11:09:26
-58.000000	-53.000000	12.000000	-53.000000	-25.000000	-105.000000	2023/5/21 星期日 11:09:26
-58.000000	-13.000000	12.000000	-53.000000	-25.000000	-105.000000	2023/5/21 星期日 11:09:26
-150.000000	-13.000000	12.000000	-53.000000	-25.000000	-105.000000	2023/5/21 星期日 11:09:26
-150.000000	-13.000000	12.000000	-53.000000	2.000000	-105.000000	2023/5/21 星期日 11:09:26
-150.000000	-13.000000	0.000000	-34.000000	2.000000	-105.000000	2023/5/21 星期日 11:09:26
-150.000000	-13.000000	0.000000	-34.000000	2.000000	-103.000000	2023/5/21 星期日 11:09:26
-150.000000	-20.000000	0.000000	-34.000000	2.000000	-103.000000	2023/5/21 星期日 11:09:26
-85.000000	-20.000000	0.000000	-34.000000	2.000000	-103.000000	2023/5/21 星期日 11:09:27
-85.000000	-20.000000	0.000000	-34.000000	54.000000	-103.000000	2023/5/21 星期日 11:09:27
-85.000000	-20.000000	42.000000	-38.000000	54.000000	-103.000000	2023/5/21 星期日 11:09:27
-85.000000	-20.000000	42.000000	-38.000000	54.000000	-29.000000	2023/5/21 星期日 11:09:27
-85.000000	-20.000000	42.000000	-38.000000	54.000000	-29.000000	2023/5/21 星期日 11:09:27
-41.000000	-37.000000	42.000000	-38.000000	54.000000	-29.000000	2023/5/21 星期日 11:09:27
-41.000000	-37.000000	42.000000	-38.000000	-7.000000	-29.000000	2023/5/21 星期日 11:09:27
-41.000000	-37.000000	15.000000	-38.000000	-7.000000	-29.000000	2023/5/21 星期日 11:09:27
-41.000000	-37.000000	15.000000	61.000000	-7.000000	-13.000000	2023/5/21 星期日 11:09:27
-41.000000	-37.000000	15.000000	61.000000	-7.000000	-13.000000	2023/5/21 星期日 11:09:27
-8.000000	5.000000	15.000000	61.000000	-7.000000	-13.000000	2023/5/21 星期日 11:09:27
-8.000000	5.000000	15.000000	61.000000	-7.000000	-13.000000	2023/5/21 星期日 11:09:27
-8.000000	5.000000	15.000000	61.000000	31.000000	-13.000000	2023/5/21 星期日 11:09:27
-8.000000	5.000000	26.000000	160.000000	31.000000	-13.000000	2023/5/21 星期日 11:09:27
-8.000000	5.000000	26.000000	160.000000	31.000000	46.000000	2023/5/21 星期日 11:09:27
23.000000	-33.000000	26.000000	160.000000	31.000000	46.000000	2023/5/21 星期日 11:09:27
23.000000	-33.000000	26.000000	160.000000	31.000000	46.000000	2023/5/21 星期日 11:09:27
23.000000	-33.000000	26.000000	160.000000	31.000000	46.000000	2023/5/21 星期日 11:09:27
23.000000	-33.000000	23.000000	201.000000	126.000000	46.000000	2023/5/21 星期日 11:09:27
23.000000	-33.000000	23.000000	201.000000	126.000000	-66.000000	2023/5/21 星期日 11:09:27
-111.000000	-42.000000	23.000000	201.000000	126.000000	-66.000000	2023/5/21 星期日 11:09:27
-111.000000	-42.000000	23.000000	201.000000	126.000000	-66.000000	2023/5/21 星期日 11:09:27
-111.000000	-42.000000	23.000000	201.000000	121.000000	-66.000000	2023/5/21 星期日 11:09:27
-111.000000	-42.000000	-26.000000	107.000000	121.000000	-66.000000	2023/5/21 星期日 11:09:27
-111.000000	-42.000000	-26.000000	107.000000	121.000000	-73.000000	2023/5/21 星期日 11:09:27
-56.000000	-13.000000	-26.000000	107.000000	121.000000	-73.000000	2023/5/21 星期日 11:09:27
-56.000000	-13.000000	-26.000000	107.000000	121.000000	-73.000000	2023/5/21 星期日 11:09:27
-56.000000	-13.000000	-26.000000	107.000000	51.000000	-73.000000	2023/5/21 星期日 11:09:27
-56.000000	-13.000000	-26.000000	107.000000	51.000000	-73.000000	2023/5/21 星期日 11:09:27
-56.000000	-13.000000	8.000000	26.000000	51.000000	-32.000000	2023/5/21 星期日 11:09:27
-56.000000	-52.000000	8.000000	26.000000	51.000000	-32.000000	2023/5/21 星期日 11:09:27
-56.000000	-52.000000	8.000000	26.000000	51.000000	-32.000000	2023/5/21 星期日 11:09:27
-56.000000	-52.000000	8.000000	26.000000	-28.000000	-32.000000	2023/5/21 星期日 11:09:27
-56.000000	-52.000000	13.000000	-53.000000	-28.000000	-32.000000	2023/5/21 星期日 11:09:27
-56.000000	-52.000000	13.000000	-53.000000	-28.000000	-110.000000	2023/5/21 星期日 11:09:27
-56.000000	-17.000000	13.000000	-53.000000	-28.000000	-110.000000	2023/5/21 星期日 11:09:27
-152.000000	-17.000000	13.000000	-53.000000	-28.000000	-110.000000	2023/5/21 星期日 11:09:27
-152.000000	-17.000000	13.000000	-53.000000	9.000000	-110.000000	2023/5/21 星期日 11:09:27
-152.000000	-17.000000	-1.000000	-32.000000	9.000000	-110.000000	2023/5/21 星期日 11:09:27
-152.000000	-17.000000	-1.000000	-32.000000	9.000000	-99.000000	2023/5/21 星期日 11:09:27
-152.000000	-19.000000	-1.000000	-32.000000	9.000000	-99.000000	2023/5/21 星期日 11:09:27
-82.000000	-19.000000	-1.000000	-32.000000	9.000000	-99.000000	2023/5/21 星期日 11:09:27
-82.000000	-19.000000	-1.000000	-32.000000	9.000000	-99.000000	2023/5/21 星期日 11:09:27
-82.000000	-19.000000	41.000000	-32.000000	54.000000	-99.000000	2023/5/21 星期日 11:09:27
-82.000000	-19.000000	41.000000	-38.000000	54.000000	-26.000000	2023/5/21 星期日 11:09:27
-82.000000	-40.000000	41.000000	-38.000000	54.000000	-26.000000	2023/5/21 星期日 11:09:27
-41.000000	-40.000000	41.000000	-38.000000	54.000000	-26.000000	2023/5/21 星期日 11:09:27
-41.000000	-40.000000	41.000000	-38.000000	54.000000	-26.000000	2023/5/21 星期日 11:09:27
-41.000000	-40.000000	15.000000	-38.000000	-6.000000	-26.000000	2023/5/21 星期日 11:09:27
-41.000000	-40.000000	15.000000	68.000000	-6.000000	-26.000000	2023/5/21 星期日 11:09:27
-41.000000	-40.000000	15.000000	68.000000	-6.000000	-13.000000	2023/5/21 星期日 11:09:28
-6.000000	5.000000	15.000000	68.000000	-6.000000	-13.000000	2023/5/21 星期日 11:09:28
-6.000000	5.000000	15.000000	68.000000	-6.000000	-13.000000	2023/5/21 星期日 11:09:28
-6.000000	5.000000	25.000000	68.000000	38.000000	-13.000000	2023/5/21 星期日 11:09:28
-6.000000	5.000000	25.000000	160.000000	38.000000	-13.000000	2023/5/21 星期日 11:09:28
-6.000000	5.000000	25.000000	160.000000	38.000000	46.000000	2023/5/21 星期日 11:09:28
20.000000	-31.000000	25.000000	160.000000	38.000000	46.000000	2023/5/21 星期日 11:09:28
20.000000	-31.000000	25.000000	160.000000	38.000000	46.000000	2023/5/21 星期日 11:09:28
20.000000	-31.000000	25.000000	160.000000	139.000000	46.000000	2023/5/21 星期日 11:09:28
20.000000	-31.000000	25.000000	160.000000	139.000000	46.000000	2023/5/21 星期日 11:09:28
20.000000	-31.000000	24.000000	195.000000	139.000000	-71.000000	2023/5/21 星期日 11:09:28
-107.000000	-41.000000	24.000000	195.000000	139.000000	-71.000000	2023/5/21 星期日 11:09:28
-107.000000	-41.000000	24.000000	195.000000	139.000000	-71.000000	2023/5/21 星期日 11:09:28
-107.000000	-41.000000	24.000000	195.000000	111.000000	-71.000000	2023/5/21 星期日 11:09:28
-107.000000	-41.000000	-26.000000	97.000000	111.000000	-71.000000	2023/5/21 星期日 11:09:28
-107.000000	-41.000000	-26.000000	97.000000	111.000000	-68.000000	2023/5/21 星期日 11:09:28
-56.000000	-13.000000	-26.000000	97.000000	111.000000	-68.000000	2023/5/21 星期日 11:09:28
-56.000000	-13.000000	-26.000000	97.000000	111.000000	-68.000000	2023/5/21 星期日 11:09:28
-56.000000	-13.000000	-26.000000	97.000000	52.000000	-68.000000	2023/5/21 星期日 11:09:28
-56.000000	-13.000000	7.000000	25.000000	52.000000	-68.000000	2023/5/21 星期日 11:09:28
-56.000000	-13.000000	7.000000	25.000000	52.000000	-35.000000	2023/5/21 星期日 11:09:28
-57.000000	-54.000000	7.000000	25.000000	52.000000	-35.000000	2023/5/21 星期日 11:09:28
-57.000000	-54.000000	7.000000	25.000000	52.000000	-35.000000	2023/5/21 星期日 11:09:28
-57.000000	-54.000000	7.000000	25.000000	-32.000000	-35.000000	2023/5/21 星期日 11:09:28
-57.000000	-54.000000	15.000000	25.000000	-32.000000	-35.000000	2023/5/21 星期日 11:09:28
-57.000000	-54.000000	15.000000	-56.000000	-32.000000	-110.000000	2023/5/21 星期日 11:09:28
-57.000000	-17.000000	15.000000	-56.000000	-32.000000	-110.000000	2023/5/21 星期日 11:09:28
